 time,noel,npt,ntens,stress,strain,elstrain,plstrain,dlstrain,pwic,cumwork,heatinc,cumheat,Trise,cumT
0.100000,       2,       4,       2,  0.21974E-11, -0.12002E-03,  0.10987E-16,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.48895E-30,  0.14425E-27,  0.13252E-36,  0.39097E-34
0.100000,       2,       4,       3,  0.80016E+02,  0.40008E-03,  0.40008E-03,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.48895E-30,  0.14425E-27,  0.13252E-36,  0.39097E-34
0.100000,       2,       4,       4,  0.26059E-15,  0.33877E-20,  0.13030E-20,  0.20848E-20,  0.20848E-20,  0.54327E-36,  0.67912E-36,  0.48895E-30,  0.14425E-27,  0.13252E-36,  0.39097E-34
0.100000,       2,       4,       5, -0.13030E-15, -0.16939E-20, -0.65149E-21,  0.00000E+00,  0.00000E+00, -0.00000E+00,  0.13295E-33,  0.48895E-30,  0.14425E-27,  0.13252E-36,  0.39097E-34
0.100000,       2,       4,       6,  0.98608E-31, -0.57397E-41,  0.49304E-36,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.26642E-34,  0.48895E-30,  0.14425E-27,  0.13252E-36,  0.39097E-34
0.100000,       2,       5,       1,  0.22009E-11, -0.12002E-03,  0.11005E-16,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.23880-317,  0.77734E-29,  0.15153E-27,  0.21069E-35,  0.41071E-34
0.100000,       2,       5,       2,  0.22045E-11, -0.12002E-03,  0.11022E-16,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.77734E-29,  0.15153E-27,  0.21069E-35,  0.41071E-34
0.100000,       2,       5,       3,  0.80016E+02,  0.40008E-03,  0.40008E-03,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.77734E-29,  0.15153E-27,  0.21069E-35,  0.41071E-34
0.100000,       2,       5,       4, -0.10424E-14, -0.13551E-19, -0.52119E-20,  0.00000E+00,  0.00000E+00, -0.00000E+00,  0.13584E-36,  0.77734E-29,  0.15153E-27,  0.21069E-35,  0.41071E-34
0.100000,       2,       5,       5,  0.20837E-14,  0.27088E-19,  0.10418E-19,  0.16669E-19,  0.31115E-20,  0.64834E-35,  0.13944E-33,  0.77734E-29,  0.15153E-27,  0.21069E-35,  0.41071E-34
0.100000,       2,       5,       6,  0.10410E-14,  0.13533E-19,  0.52051E-20,  0.83282E-20,  0.20688E-20,  0.21537E-35,  0.28795E-34,  0.77734E-29,  0.15153E-27,  0.21069E-35,  0.41071E-34
0.100000,       2,       6,       1,  0.21991E-11, -0.12002E-03,  0.10996E-16,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.23880-317,  0.16626E-27,  0.31001E-27,  0.45062E-34,  0.84026E-34
0.100000,       2,       6,       2,  0.21974E-11, -0.12002E-03,  0.10987E-16,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.16626E-27,  0.31001E-27,  0.45062E-34,  0.84026E-34
0.100000,       2,       6,       3,  0.80016E+02,  0.40008E-03,  0.40008E-03,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.16626E-27,  0.31001E-27,  0.45062E-34,  0.84026E-34
0.100000,       2,       6,       4, -0.11727E-14, -0.15245E-19, -0.58634E-20,  0.00000E+00,  0.00000E+00, -0.00000E+00,  0.13584E-36,  0.16626E-27,  0.31001E-27,  0.45062E-34,  0.84026E-34
0.100000,       2,       6,       5, -0.10435E-14, -0.13565E-19, -0.52173E-20,  0.00000E+00,  0.00000E+00, -0.00000E+00,  0.13295E-33,  0.16626E-27,  0.31001E-27,  0.45062E-34,  0.84026E-34
0.100000,       2,       6,       6,  0.52124E-14,  0.67762E-19,  0.26062E-19,  0.41699E-19,  0.35440E-19,  0.18473E-33,  0.21137E-33,  0.16626E-27,  0.31001E-27,  0.45062E-34,  0.84026E-34
0.100000,       2,       7,       1,  0.21885E-11, -0.12002E-03,  0.10942E-16,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.23880-317,  0.00000E+00,  0.14376E-27,  0.00000E+00,  0.38964E-34
0.100000,       2,       7,       2,  0.21867E-11, -0.12002E-03,  0.10933E-16,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.14376E-27,  0.00000E+00,  0.38964E-34
0.100000,       2,       7,       3,  0.80016E+02,  0.40008E-03,  0.40008E-03,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.14376E-27,  0.00000E+00,  0.38964E-34
0.100000,       2,       7,       4, -0.26059E-15, -0.33877E-20, -0.13030E-20,  0.00000E+00,  0.00000E+00, -0.00000E+00,  0.13584E-36,  0.00000E+00,  0.14376E-27,  0.00000E+00,  0.38964E-34
0.100000,       2,       7,       5, -0.10413E-14, -0.13537E-19, -0.52065E-20,  0.00000E+00,  0.00000E+00, -0.00000E+00,  0.13295E-33,  0.00000E+00,  0.14376E-27,  0.00000E+00,  0.38964E-34
0.100000,       2,       7,       6, -0.16949E-14, -0.22034E-19, -0.84747E-20,  0.00000E+00,  0.00000E+00, -0.00000E+00,  0.26642E-34,  0.00000E+00,  0.14376E-27,  0.00000E+00,  0.38964E-34
0.100000,       2,       8,       1,  0.22062E-11, -0.12002E-03,  0.11031E-16,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.23880-317,  0.56528E-28,  0.20029E-27,  0.15321E-34,  0.54286E-34
0.100000,       2,       8,       2,  0.22045E-11, -0.12002E-03,  0.11022E-16,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.56528E-28,  0.20029E-27,  0.15321E-34,  0.54286E-34
0.100000,       2,       8,       3,  0.80016E+02,  0.40008E-03,  0.40008E-03,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.56528E-28,  0.20029E-27,  0.15321E-34,  0.54286E-34
0.100000,       2,       8,       4, -0.39089E-15, -0.50816E-20, -0.19545E-20,  0.00000E+00,  0.00000E+00, -0.00000E+00,  0.13584E-36,  0.56528E-28,  0.20029E-27,  0.15321E-34,  0.54286E-34
0.100000,       2,       8,       5,  0.19555E-14,  0.25422E-19,  0.97777E-20,  0.15644E-19,  0.20865E-20,  0.40803E-35,  0.13703E-33,  0.56528E-28,  0.20029E-27,  0.15321E-34,  0.54286E-34
0.100000,       2,       8,       6,  0.31288E-14,  0.40674E-19,  0.15644E-19,  0.25030E-19,  0.18771E-19,  0.58729E-34,  0.85371E-34,  0.56528E-28,  0.20029E-27,  0.15321E-34,  0.54286E-34
0.125000,       1,       1,       1,  0.21974E-11, -0.15004E-03,  0.10987E-16,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.23880-317,  0.97787E-28,  0.29807E-27,  0.26504E-34,  0.80790E-34
0.125000,       1,       1,       2,  0.21956E-11, -0.15004E-03,  0.10978E-16,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.97787E-28,  0.29807E-27,  0.26504E-34,  0.80790E-34
0.125000,       1,       1,       3,  0.10003E+03,  0.50013E-03,  0.50013E-03,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.97787E-28,  0.29807E-27,  0.26504E-34,  0.80790E-34
0.125000,       1,       1,       4, -0.10423E-14, -0.13550E-19, -0.52117E-20,  0.00000E+00,  0.00000E+00, -0.00000E+00,  0.13584E-36,  0.97787E-28,  0.29807E-27,  0.26504E-34,  0.80790E-34
0.125000,       1,       1,       5,  0.41694E-14,  0.54202E-19,  0.20847E-19,  0.33355E-19,  0.17711E-19,  0.73843E-34,  0.21088E-33,  0.97787E-28,  0.29807E-27,  0.26504E-34,  0.80790E-34
0.125000,       1,       1,       6,  0.41718E-14,  0.54233E-19,  0.20859E-19,  0.33374E-19,  0.83440E-20,  0.34809E-34,  0.12018E-33,  0.97787E-28,  0.29807E-27,  0.26504E-34,  0.80790E-34
0.125000,       1,       2,       1,  0.21867E-11, -0.15004E-03,  0.10933E-16,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.23880-317,  0.00000E+00,  0.20029E-27,  0.00000E+00,  0.54286E-34
0.125000,       1,       2,       2,  0.21885E-11, -0.15004E-03,  0.10942E-16,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.20029E-27,  0.00000E+00,  0.54286E-34
0.125000,       1,       2,       3,  0.10003E+03,  0.50013E-03,  0.50013E-03,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.20029E-27,  0.00000E+00,  0.54286E-34
0.125000,       1,       2,       4,  0.39443E-30,  0.00000E+00,  0.19722E-35,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.13584E-36,  0.00000E+00,  0.20029E-27,  0.00000E+00,  0.54286E-34
0.125000,       1,       2,       5,  0.10423E-14,  0.13550E-19,  0.52117E-20,  0.83388E-20,  0.00000E+00,  0.00000E+00,  0.13703E-33,  0.00000E+00,  0.20029E-27,  0.00000E+00,  0.54286E-34
0.125000,       1,       2,       6,  0.20860E-14,  0.27119E-19,  0.10430E-19,  0.16688E-19,  0.00000E+00,  0.00000E+00,  0.85371E-34,  0.00000E+00,  0.20029E-27,  0.00000E+00,  0.54286E-34
0.125000,       1,       3,       1,  0.21920E-11, -0.15004E-03,  0.10960E-16,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.23880-317,  0.30733E-29,  0.20336E-27,  0.83297E-36,  0.55119E-34
0.125000,       1,       3,       2,  0.21920E-11, -0.15004E-03,  0.10960E-16,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.30733E-29,  0.20336E-27,  0.83297E-36,  0.55119E-34
0.125000,       1,       3,       3,  0.10003E+03,  0.50013E-03,  0.50013E-03,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.30733E-29,  0.20336E-27,  0.83297E-36,  0.55119E-34
0.125000,       1,       3,       4, -0.10423E-14, -0.13550E-19, -0.52117E-20,  0.00000E+00,  0.00000E+00, -0.00000E+00,  0.13584E-36,  0.30733E-29,  0.20336E-27,  0.83297E-36,  0.55119E-34
0.125000,       1,       3,       5,  0.15649E-14,  0.20343E-19,  0.78244E-20,  0.12519E-19,  0.00000E+00,  0.00000E+00,  0.13703E-33,  0.30733E-29,  0.20336E-27,  0.83297E-36,  0.55119E-34
0.125000,       1,       3,       6,  0.32597E-14,  0.42376E-19,  0.16299E-19,  0.26078E-19,  0.10476E-20,  0.34147E-35,  0.88785E-34,  0.30733E-29,  0.20336E-27,  0.83297E-36,  0.55119E-34
0.125000,       1,       4,       1,  0.21920E-11, -0.15004E-03,  0.10960E-16,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.23880-317,  0.00000E+00,  0.20029E-27,  0.00000E+00,  0.54286E-34
0.125000,       1,       4,       2,  0.21920E-11, -0.15004E-03,  0.10960E-16,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.20029E-27,  0.00000E+00,  0.54286E-34
0.125000,       1,       4,       3,  0.10003E+03,  0.50013E-03,  0.50013E-03,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.20029E-27,  0.00000E+00,  0.54286E-34
0.125000,       1,       4,       4, -0.26059E-15, -0.33876E-20, -0.13029E-20,  0.00000E+00,  0.00000E+00, -0.00000E+00,  0.13584E-36,  0.00000E+00,  0.20029E-27,  0.00000E+00,  0.54286E-34
0.125000,       1,       4,       5,  0.18255E-14,  0.23731E-19,  0.91273E-20,  0.14604E-19,  0.00000E+00,  0.00000E+00,  0.13703E-33,  0.00000E+00,  0.20029E-27,  0.00000E+00,  0.54286E-34
0.125000,       1,       4,       6,  0.52253E-15,  0.67929E-20,  0.26126E-20,  0.41802E-20,  0.00000E+00,  0.00000E+00,  0.85371E-34,  0.00000E+00,  0.20029E-27,  0.00000E+00,  0.54286E-34
0.125000,       1,       5,       1,  0.21991E-11, -0.15004E-03,  0.10996E-16,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.23880-317,  0.19356E-27,  0.39385E-27,  0.52462E-34,  0.10675E-33
0.125000,       1,       5,       2,  0.22045E-11, -0.15004E-03,  0.11022E-16,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.19356E-27,  0.39385E-27,  0.52462E-34,  0.10675E-33
0.125000,       1,       5,       3,  0.10003E+03,  0.50013E-03,  0.50013E-03,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.19356E-27,  0.39385E-27,  0.52462E-34,  0.10675E-33
0.125000,       1,       5,       4, -0.31270E-14, -0.40651E-19, -0.15635E-19,  0.00000E+00,  0.00000E+00, -0.00000E+00,  0.13584E-36,  0.19356E-27,  0.39385E-27,  0.52462E-34,  0.10675E-33
0.125000,       1,       5,       5,  0.62541E-14,  0.81303E-19,  0.31270E-19,  0.50033E-19,  0.34388E-19,  0.21507E-33,  0.35210E-33,  0.19356E-27,  0.39385E-27,  0.52462E-34,  0.10675E-33
0.125000,       1,       5,       6,  0.18246E-14,  0.23720E-19,  0.91231E-20,  0.14597E-19,  0.00000E+00,  0.00000E+00,  0.85371E-34,  0.19356E-27,  0.39385E-27,  0.52462E-34,  0.10675E-33
0.125000,       1,       6,       1,  0.21991E-11, -0.15004E-03,  0.10996E-16,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.23880-317,  0.00000E+00,  0.20029E-27,  0.00000E+00,  0.54286E-34
0.125000,       1,       6,       2,  0.22027E-11, -0.15004E-03,  0.11013E-16,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.20029E-27,  0.00000E+00,  0.54286E-34
0.125000,       1,       6,       3,  0.10003E+03,  0.50013E-03,  0.50013E-03,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.20029E-27,  0.00000E+00,  0.54286E-34
0.125000,       1,       6,       4, -0.13029E-14, -0.16938E-19, -0.65147E-20,  0.00000E+00,  0.00000E+00, -0.00000E+00,  0.13584E-36,  0.00000E+00,  0.20029E-27,  0.00000E+00,  0.54286E-34
0.125000,       1,       6,       5,  0.52117E-15,  0.67752E-20,  0.26059E-20,  0.41694E-20,  0.00000E+00,  0.00000E+00,  0.13703E-33,  0.00000E+00,  0.20029E-27,  0.00000E+00,  0.54286E-34
0.125000,       1,       6,       6,  0.15645E-14,  0.20339E-19,  0.78227E-20,  0.12516E-19,  0.00000E+00,  0.00000E+00,  0.85371E-34,  0.00000E+00,  0.20029E-27,  0.00000E+00,  0.54286E-34
0.125000,       1,       7,       1,  0.21920E-11, -0.15004E-03,  0.10960E-16,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.23880-317,  0.00000E+00,  0.20029E-27,  0.00000E+00,  0.54286E-34
0.125000,       1,       7,       2,  0.21902E-11, -0.15004E-03,  0.10951E-16,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.20029E-27,  0.00000E+00,  0.54286E-34
0.125000,       1,       7,       3,  0.10003E+03,  0.50013E-03,  0.50013E-03,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.20029E-27,  0.00000E+00,  0.54286E-34
0.125000,       1,       7,       4, -0.25407E-14, -0.33029E-19, -0.12704E-19,  0.00000E+00,  0.00000E+00, -0.00000E+00,  0.13584E-36,  0.00000E+00,  0.20029E-27,  0.00000E+00,  0.54286E-34
0.125000,       1,       7,       5,  0.33884E-18,  0.44049E-23,  0.16942E-23,  0.27107E-23,  0.00000E+00,  0.00000E+00,  0.13703E-33,  0.00000E+00,  0.20029E-27,  0.00000E+00,  0.54286E-34
0.125000,       1,       7,       6,  0.52168E-15,  0.67819E-20,  0.26084E-20,  0.41734E-20,  0.00000E+00,  0.00000E+00,  0.85371E-34,  0.00000E+00,  0.20029E-27,  0.00000E+00,  0.54286E-34
0.125000,       1,       8,       1,  0.21920E-11, -0.15004E-03,  0.10960E-16,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.23880-317,  0.00000E+00,  0.20029E-27,  0.00000E+00,  0.54286E-34
0.125000,       1,       8,       2,  0.21920E-11, -0.15004E-03,  0.10960E-16,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.20029E-27,  0.00000E+00,  0.54286E-34
0.125000,       1,       8,       3,  0.10003E+03,  0.50013E-03,  0.50013E-03,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.20029E-27,  0.00000E+00,  0.54286E-34
0.125000,       1,       8,       4, -0.71661E-15, -0.93160E-20, -0.35831E-20,  0.00000E+00,  0.00000E+00, -0.00000E+00,  0.13584E-36,  0.00000E+00,  0.20029E-27,  0.00000E+00,  0.54286E-34
0.125000,       1,       8,       5,  0.26093E-15,  0.33920E-20,  0.13046E-20,  0.20874E-20,  0.00000E+00,  0.00000E+00,  0.13703E-33,  0.00000E+00,  0.20029E-27,  0.00000E+00,  0.54286E-34
0.125000,       1,       8,       6,  0.10165E-17,  0.13215E-22,  0.50826E-23,  0.81321E-23,  0.00000E+00,  0.00000E+00,  0.85371E-34,  0.00000E+00,  0.20029E-27,  0.00000E+00,  0.54286E-34
0.125000,       2,       1,       1,  0.22045E-11, -0.15004E-03,  0.11022E-16,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.23880-317,  0.97612E-29,  0.21005E-27,  0.26457E-35,  0.56931E-34
0.125000,       2,       1,       2,  0.22027E-11, -0.15004E-03,  0.11013E-16,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.97612E-29,  0.21005E-27,  0.26457E-35,  0.56931E-34
0.125000,       2,       1,       3,  0.10003E+03,  0.50013E-03,  0.50013E-03,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.97612E-29,  0.21005E-27,  0.26457E-35,  0.56931E-34
0.125000,       2,       1,       4,  0.10423E-14,  0.13550E-19,  0.52117E-20,  0.83388E-20,  0.83388E-20,  0.86919E-35,  0.88277E-35,  0.97612E-29,  0.21005E-27,  0.26457E-35,  0.56931E-34
0.125000,       2,       1,       5,  0.20847E-14,  0.27101E-19,  0.10423E-19,  0.16678E-19,  0.10332E-20,  0.21539E-35,  0.13919E-33,  0.97612E-29,  0.21005E-27,  0.26457E-35,  0.56931E-34
0.125000,       2,       1,       6, -0.26079E-14, -0.33903E-19, -0.13039E-19,  0.00000E+00,  0.00000E+00, -0.00000E+00,  0.85371E-34,  0.97612E-29,  0.21005E-27,  0.26457E-35,  0.56931E-34
0.125000,       2,       2,       1,  0.21831E-11, -0.15004E-03,  0.10916E-16,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.23880-317,  0.48892E-30,  0.20078E-27,  0.13252E-36,  0.54418E-34
0.125000,       2,       2,       2,  0.21725E-11, -0.15004E-03,  0.10862E-16,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.48892E-30,  0.20078E-27,  0.13252E-36,  0.54418E-34
0.125000,       2,       2,       3,  0.10003E+03,  0.50012E-03,  0.50013E-03,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.48892E-30,  0.20078E-27,  0.13252E-36,  0.54418E-34
0.125000,       2,       2,       4,  0.26059E-15,  0.33876E-20,  0.13029E-20,  0.20847E-20,  0.20847E-20,  0.54324E-36,  0.67909E-36,  0.48892E-30,  0.20078E-27,  0.13252E-36,  0.54418E-34
0.125000,       2,       2,       5,  0.10423E-14,  0.13550E-19,  0.52117E-20,  0.83388E-20,  0.00000E+00,  0.00000E+00,  0.13703E-33,  0.48892E-30,  0.20078E-27,  0.13252E-36,  0.54418E-34
0.125000,       2,       2,       6, -0.20874E-14, -0.27136E-19, -0.10437E-19,  0.00000E+00,  0.00000E+00, -0.00000E+00,  0.85371E-34,  0.48892E-30,  0.20078E-27,  0.13252E-36,  0.54418E-34
0.125000,       2,       3,       1,  0.22116E-11, -0.15004E-03,  0.11058E-16,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.23880-317,  0.31291E-28,  0.23158E-27,  0.84810E-35,  0.62767E-34
0.125000,       2,       3,       2,  0.22027E-11, -0.15004E-03,  0.11013E-16,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.31291E-28,  0.23158E-27,  0.84810E-35,  0.62767E-34
0.125000,       2,       3,       3,  0.10003E+03,  0.50013E-03,  0.50013E-03,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.31291E-28,  0.23158E-27,  0.84810E-35,  0.62767E-34
0.125000,       2,       3,       4,  0.20847E-14,  0.27101E-19,  0.10423E-19,  0.16678E-19,  0.16678E-19,  0.34768E-34,  0.34903E-34,  0.31291E-28,  0.23158E-27,  0.84810E-35,  0.62767E-34
0.125000,       2,       3,       5,  0.10423E-14,  0.13550E-19,  0.52117E-20,  0.83388E-20,  0.00000E+00,  0.00000E+00,  0.13703E-33,  0.31291E-28,  0.23158E-27,  0.84810E-35,  0.62767E-34
0.125000,       2,       3,       6, -0.18255E-14, -0.23731E-19, -0.91273E-20,  0.00000E+00,  0.00000E+00, -0.00000E+00,  0.85371E-34,  0.31291E-28,  0.23158E-27,  0.84810E-35,  0.62767E-34
0.125000,       2,       4,       1,  0.22116E-11, -0.15004E-03,  0.11058E-16,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.23880-317,  0.48892E-30,  0.20078E-27,  0.13252E-36,  0.54418E-34
0.125000,       2,       4,       2,  0.22027E-11, -0.15004E-03,  0.11013E-16,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.48892E-30,  0.20078E-27,  0.13252E-36,  0.54418E-34
0.125000,       2,       4,       3,  0.10003E+03,  0.50013E-03,  0.50013E-03,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.48892E-30,  0.20078E-27,  0.13252E-36,  0.54418E-34
0.125000,       2,       4,       4,  0.26059E-15,  0.33876E-20,  0.13029E-20,  0.20847E-20,  0.20847E-20,  0.54324E-36,  0.67909E-36,  0.48892E-30,  0.20078E-27,  0.13252E-36,  0.54418E-34
0.125000,       2,       4,       5, -0.13029E-15, -0.16938E-20, -0.65147E-21,  0.00000E+00,  0.00000E+00, -0.00000E+00,  0.13703E-33,  0.48892E-30,  0.20078E-27,  0.13252E-36,  0.54418E-34
0.125000,       2,       4,       6, -0.46933E-14, -0.61012E-19, -0.23466E-19,  0.00000E+00,  0.00000E+00, -0.00000E+00,  0.85371E-34,  0.48892E-30,  0.20078E-27,  0.13252E-36,  0.54418E-34
0.125000,       2,       5,       1,  0.22045E-11, -0.15004E-03,  0.11022E-16,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.23880-317,  0.22335E-27,  0.42364E-27,  0.60537E-34,  0.11482E-33
0.125000,       2,       5,       2,  0.22045E-11, -0.15004E-03,  0.11022E-16,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.22335E-27,  0.42364E-27,  0.60537E-34,  0.11482E-33
0.125000,       2,       5,       3,  0.10003E+03,  0.50013E-03,  0.50013E-03,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.22335E-27,  0.42364E-27,  0.60537E-34,  0.11482E-33
0.125000,       2,       5,       4,  0.10423E-14,  0.13550E-19,  0.52117E-20,  0.83388E-20,  0.83388E-20,  0.86919E-35,  0.88277E-35,  0.22335E-27,  0.42364E-27,  0.60537E-34,  0.11482E-33
0.125000,       2,       5,       5,  0.62541E-14,  0.81303E-19,  0.31270E-19,  0.50033E-19,  0.34388E-19,  0.21507E-33,  0.35210E-33,  0.22335E-27,  0.42364E-27,  0.60537E-34,  0.11482E-33
0.125000,       2,       5,       6,  0.39093E-14,  0.50821E-19,  0.19547E-19,  0.31274E-19,  0.62444E-20,  0.24411E-34,  0.10978E-33,  0.22335E-27,  0.42364E-27,  0.60537E-34,  0.11482E-33
0.125000,       2,       6,       1,  0.21991E-11, -0.15004E-03,  0.10996E-16,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.23880-317,  0.14094E-27,  0.34123E-27,  0.38202E-34,  0.92487E-34
0.125000,       2,       6,       2,  0.21938E-11, -0.15004E-03,  0.10969E-16,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.14094E-27,  0.34123E-27,  0.38202E-34,  0.92487E-34
0.125000,       2,       6,       3,  0.10003E+03,  0.50013E-03,  0.50013E-03,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.14094E-27,  0.34123E-27,  0.38202E-34,  0.92487E-34
0.125000,       2,       6,       4,  0.13029E-15,  0.16938E-20,  0.65147E-21,  0.10423E-20,  0.10423E-20,  0.13581E-36,  0.27165E-36,  0.14094E-27,  0.34123E-27,  0.38202E-34,  0.92487E-34
0.125000,       2,       6,       5,  0.52117E-15,  0.67752E-20,  0.26059E-20,  0.41694E-20,  0.00000E+00,  0.00000E+00,  0.13703E-33,  0.14094E-27,  0.34123E-27,  0.38202E-34,  0.92487E-34
0.125000,       2,       6,       6,  0.62554E-14,  0.81321E-19,  0.31277E-19,  0.50043E-19,  0.25013E-19,  0.15647E-33,  0.24184E-33,  0.14094E-27,  0.34123E-27,  0.38202E-34,  0.92487E-34
0.125000,       2,       7,       1,  0.21920E-11, -0.15004E-03,  0.10960E-16,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.23880-317,  0.38641E-28,  0.23893E-27,  0.10473E-34,  0.64759E-34
0.125000,       2,       7,       2,  0.21938E-11, -0.15004E-03,  0.10969E-16,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.38641E-28,  0.23893E-27,  0.10473E-34,  0.64759E-34
0.125000,       2,       7,       3,  0.10003E+03,  0.50013E-03,  0.50013E-03,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.38641E-28,  0.23893E-27,  0.10473E-34,  0.64759E-34
0.125000,       2,       7,       4,  0.13029E-14,  0.16938E-19,  0.65147E-20,  0.10423E-19,  0.10423E-19,  0.13581E-34,  0.13717E-34,  0.38641E-28,  0.23893E-27,  0.10473E-34,  0.64759E-34
0.125000,       2,       7,       5,  0.31284E-14,  0.40669E-19,  0.15642E-19,  0.25027E-19,  0.93828E-20,  0.29353E-34,  0.16639E-33,  0.38641E-28,  0.23893E-27,  0.10473E-34,  0.64759E-34
0.125000,       2,       7,       6,  0.16947E-14,  0.22031E-19,  0.84733E-20,  0.13557E-19,  0.00000E+00,  0.00000E+00,  0.85371E-34,  0.38641E-28,  0.23893E-27,  0.10473E-34,  0.64759E-34
0.125000,       2,       8,       1,  0.22133E-11, -0.15004E-03,  0.11067E-16,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.23880-317,  0.10924E-27,  0.30952E-27,  0.29607E-34,  0.83893E-34
0.125000,       2,       8,       2,  0.22151E-11, -0.15004E-03,  0.11076E-16,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.10924E-27,  0.30952E-27,  0.29607E-34,  0.83893E-34
0.125000,       2,       8,       3,  0.10003E+03,  0.50013E-03,  0.50013E-03,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.10924E-27,  0.30952E-27,  0.29607E-34,  0.83893E-34
0.125000,       2,       8,       4,  0.45603E-15,  0.59283E-20,  0.22801E-20,  0.36482E-20,  0.36482E-20,  0.16637E-35,  0.17995E-35,  0.10924E-27,  0.30952E-27,  0.29607E-34,  0.83893E-34
